IND003[DtOperacao],IND003[CodigoEmpresa],IND003[Estabelecimento],IND003[KmRodado],IND003[Ônibus],IND003[LinhaCodigo],IND003[OIDBem],IND003[DtFabricacao],IND003[DESCRICAO.1],IND003[LinhaDescricao],IND003[CentroCusto],IND003[AnoFabricação],IND003[Meses Rodando],IND003[NomeEmpresa]
2023-07-06,2,2,64,31046,F14,06CDCA268FD2,2013-11-07,CB Frota,SANTA MARIA,Comum,2013,146,Nobel
2023-07-19,2,2,64,31046,F14,06CDCA268FD2,2013-11-07,CB Frota,SANTA MARIA,Comum,2013,146,Nobel
2023-07-18,2,2,64,31046,F14,06CDCA268FD2,2013-11-07,CB Frota,SANTA MARIA,Comum,2013,146,Nobel
2023-07-17,2,2,64,31046,F14,06CDCA268FD2,2013-11-07,CB Frota,SANTA MARIA,Comum,2013,146,Nobel
2023-07-21,2,2,64,31046,F14,06CDCA268FD2,2013-11-07,CB Frota,SANTA MARIA,Comum,2013,146,Nobel
2023-07-25,2,2,64,31046,F14,06CDCA268FD2,2013-11-07,CB Frota,SANTA MARIA,Comum,2013,146,Nobel
2023-07-28,2,2,63,31046,F14,06CDCA268FD2,2013-11-07,CB Frota,SANTA MARIA,Comum,2013,146,Nobel
2023-07-24,2,2,63,31046,F14,06CDCA268FD2,2013-11-07,CB Frota,SANTA MARIA,Comum,2013,146,Nobel
2023-07-13,2,2,63,31046,F14,06CDCA268FD2,2013-11-07,CB Frota,SANTA MARIA,Comum,2013,146,Nobel
2023-07-18,2,2,396,31047,F14,C3E24EF87548,2013-11-07,CB Frota,SANTA MARIA,Comum,2013,146,Nobel
2023-07-05,2,2,137,31047,F14,C3E24EF87548,2013-11-07,CB Frota,SANTA MARIA,Comum,2013,146,Nobel
2023-07-04,2,2,257,31047,F25,C3E24EF87548,2013-11-07,CB Frota,JARDIM VENEZA,Comum,2013,146,Nobel
2023-07-03,2,2,305,31047,F25,C3E24EF87548,2013-11-07,CB Frota,JARDIM VENEZA,Comum,2013,146,Nobel
2023-07-13,2,2,235,31047,F12,C3E24EF87548,2013-11-07,CB Frota,IGUAÇU I,Comum,2013,146,Nobel
2023-07-17,2,2,192,31047,F12,C3E24EF87548,2013-11-07,CB Frota,IGUAÇU I,Comum,2013,146,Nobel
2023-07-06,2,2,35,31047,F12,C3E24EF87548,2013-11-07,CB Frota,IGUAÇU I,Comum,2013,146,Nobel
2023-07-10,2,2,157,31047,F16,C3E24EF87548,2013-11-07,CB Frota,NAÇÕES I,Comum,2013,146,Nobel
2023-07-07,2,2,96,31047,F30,C3E24EF87548,2013-11-07,CB Frota,GRALHA AZUL II,Comum,2013,146,Nobel
2023-07-11,2,2,35,31047,F12,C3E24EF87548,2013-11-07,CB Frota,IGUAÇU I,Comum,2013,146,Nobel
2023-07-06,2,2,20,31047,F16,C3E24EF87548,2013-11-07,CB Frota,NAÇÕES I,Comum,2013,146,Nobel
2023-07-12,2,2,156,31047,F30,C3E24EF87548,2013-11-07,CB Frota,GRALHA AZUL II,Comum,2013,146,Nobel
2023-07-24,2,2,17,31047,F12,C3E24EF87548,2013-11-07,CB Frota,IGUAÇU I,Comum,2013,146,Nobel
2023-07-31,2,2,354,31047,F23,C3E24EF87548,2013-11-07,CB Frota,ESTADOS LL,Comum,2013,146,Nobel
2023-07-10,2,2,38,31047,F12,C3E24EF87548,2013-11-07,CB Frota,IGUAÇU I,Comum,2013,146,Nobel
2023-07-28,2,2,34,31047,F12,C3E24EF87548,2013-11-07,CB Frota,IGUAÇU I,Comum,2013,146,Nobel
2023-07-27,2,2,184,31047,F12,C3E24EF87548,2013-11-07,CB Frota,IGUAÇU I,Comum,2013,146,Nobel
2023-07-25,2,2,194,31047,F30,C3E24EF87548,2013-11-07,CB Frota,GRALHA AZUL II,Comum,2013,146,Nobel
2023-07-05,2,2,35,31047,F12,C3E24EF87548,2013-11-07,CB Frota,IGUAÇU I,Comum,2013,146,Nobel
2023-07-11,2,2,19,31047,F21,C3E24EF87548,2013-11-07,CB Frota,IGUAÇU II,Comum,2013,146,Nobel
2023-07-19,2,2,35,31047,F12,C3E24EF87548,2013-11-07,CB Frota,IGUAÇU I,Comum,2013,146,Nobel
2023-07-20,2,2,80,31047,F12,C3E24EF87548,2013-11-07,CB Frota,IGUAÇU I,Comum,2013,146,Nobel
2023-07-21,2,2,220,31047,F19,C3E24EF87548,2013-11-07,CB Frota,SANTA TEREZINHA,Comum,2013,146,Nobel
2023-07-14,2,2,105,31047,F22,C3E24EF87548,2013-11-07,CB Frota,NAÇÕES II,Comum,2013,146,Nobel
2023-07-14,2,2,36,31047,F12,C3E24EF87548,2013-11-07,CB Frota,IGUAÇU I,Comum,2013,146,Nobel
2023-07-04,2,2,36,31047,F12,C3E24EF87548,2013-11-07,CB Frota,IGUAÇU I,Comum,2013,146,Nobel
2023-07-07,2,2,37,31047,F12,C3E24EF87548,2013-11-07,CB Frota,IGUAÇU I,Comum,2013,146,Nobel
2023-07-03,2,2,37,31047,F12,C3E24EF87548,2013-11-07,CB Frota,IGUAÇU I,Comum,2013,146,Nobel
2023-07-12,2,2,121,32003,C05,A6CAF9B33A63,2010-07-19,CB Frota,PASSO AMARELO,Comum,2010,186,Nobel
2023-07-05,2,2,121,32003,C05,A6CAF9B33A63,2010-07-19,CB Frota,PASSO AMARELO,Comum,2010,186,Nobel
2023-07-26,2,2,121,32003,C05,A6CAF9B33A63,2010-07-19,CB Frota,PASSO AMARELO,Comum,2010,186,Nobel
2023-07-06,2,2,118,32003,C05,A6CAF9B33A63,2010-07-19,CB Frota,PASSO AMARELO,Comum,2010,186,Nobel
2023-07-07,2,2,119,32003,C05,A6CAF9B33A63,2010-07-19,CB Frota,PASSO AMARELO,Comum,2010,186,Nobel
2023-07-17,2,2,118,32003,C05,A6CAF9B33A63,2010-07-19,CB Frota,PASSO AMARELO,Comum,2010,186,Nobel
2023-07-31,2,2,118,32003,C05,A6CAF9B33A63,2010-07-19,CB Frota,PASSO AMARELO,Comum,2010,186,Nobel
2023-07-25,2,2,118,32003,C05,A6CAF9B33A63,2010-07-19,CB Frota,PASSO AMARELO,Comum,2010,186,Nobel
2023-07-14,2,2,119,32003,C05,A6CAF9B33A63,2010-07-19,CB Frota,PASSO AMARELO,Comum,2010,186,Nobel
2023-07-24,2,2,119,32003,C05,A6CAF9B33A63,2010-07-19,CB Frota,PASSO AMARELO,Comum,2010,186,Nobel
2023-07-10,2,2,120,32003,C05,A6CAF9B33A63,2010-07-19,CB Frota,PASSO AMARELO,Comum,2010,186,Nobel
2023-07-03,2,2,118,32003,C05,A6CAF9B33A63,2010-07-19,CB Frota,PASSO AMARELO,Comum,2010,186,Nobel
2023-07-27,2,2,117,32003,C05,A6CAF9B33A63,2010-07-19,CB Frota,PASSO AMARELO,Comum,2010,186,Nobel
2023-07-11,2,2,119,32003,C05,A6CAF9B33A63,2010-07-19,CB Frota,PASSO AMARELO,Comum,2010,186,Nobel
2023-07-28,2,2,118,32003,C05,A6CAF9B33A63,2010-07-19,CB Frota,PASSO AMARELO,Comum,2010,186,Nobel
2023-07-20,2,2,117,32003,C05,A6CAF9B33A63,2010-07-19,CB Frota,PASSO AMARELO,Comum,2010,186,Nobel
2023-07-21,2,2,118,32003,C05,A6CAF9B33A63,2010-07-19,CB Frota,PASSO AMARELO,Comum,2010,186,Nobel
2023-07-13,2,2,118,32003,C05,A6CAF9B33A63,2010-07-19,CB Frota,PASSO AMARELO,Comum,2010,186,Nobel
2023-07-04,2,2,118,32003,C05,A6CAF9B33A63,2010-07-19,CB Frota,PASSO AMARELO,Comum,2010,186,Nobel
2023-07-18,2,2,118,32003,C05,A6CAF9B33A63,2010-07-19,CB Frota,PASSO AMARELO,Comum,2010,186,Nobel
2023-07-19,2,2,122,32003,C05,A6CAF9B33A63,2010-07-19,CB Frota,PASSO AMARELO,Comum,2010,186,Nobel
2023-07-12,2,2,63,31295,F17,2538C0467DA7,2010-07-19,CB Ônibus,EUCALIPTOS,Comum,2010,186,Nobel
2023-07-03,2,2,54,31295,F21,2538C0467DA7,2010-07-19,CB Ônibus,IGUAÇU II,Comum,2010,186,Nobel
2023-07-10,2,2,54,31295,F21,2538C0467DA7,2010-07-19,CB Ônibus,IGUAÇU II,Comum,2010,186,Nobel
2023-07-06,2,2,124,31295,F16,2538C0467DA7,2010-07-19,CB Ônibus,NAÇÕES I,Comum,2010,186,Nobel
2023-07-26,2,2,393,31295,F13,2538C0467DA7,2010-07-19,CB Ônibus,ESTADOS,Comum,2010,186,Nobel
2023-07-14,2,2,108,31295,F23,2538C0467DA7,2010-07-19,CB Ônibus,ESTADOS LL,Comum,2010,186,Nobel
2023-07-28,2,2,310,31295,F26,2538C0467DA7,2010-07-19,CB Ônibus,SANTA TEREZINHA II,Comum,2010,186,Nobel
2023-07-24,2,2,76,31295,F18,2538C0467DA7,2010-07-19,CB Ônibus,PARQUE INDUSTRIAL,Comum,2010,186,Nobel
2023-07-24,2,2,77,31295,F30,2538C0467DA7,2010-07-19,CB Ônibus,GRALHA AZUL II,Comum,2010,186,Nobel
2023-07-11,2,2,533,31295,F25,2538C0467DA7,2010-07-19,CB Ônibus,JARDIM VENEZA,Comum,2010,186,Nobel
2023-07-25,2,2,262,31295,F30,2538C0467DA7,2010-07-19,CB Ônibus,GRALHA AZUL II,Comum,2010,186,Nobel
2023-07-21,2,2,189,31295,F16,2538C0467DA7,2010-07-19,CB Ônibus,NAÇÕES I,Comum,2010,186,Nobel
2023-07-28,2,2,17,31295,MD3,2538C0467DA7,2010-07-19,CB Ônibus,MADRUGUEIRO III,Comum,2010,186,Nobel
2023-07-04,2,2,395,31295,F13,2538C0467DA7,2010-07-19,CB Ônibus,ESTADOS,Comum,2010,186,Nobel
2023-07-19,2,2,78,31295,F16,2538C0467DA7,2010-07-19,CB Ônibus,NAÇÕES I,Comum,2010,186,Nobel
2023-07-03,2,2,81,31056,F30,0F92CCE69CA2,2023-02-21,CB Frota,GRALHA AZUL II,Comum,2023,35,Nobel
2023-07-28,2,2,81,31056,F30,0F92CCE69CA2,2023-02-21,CB Frota,GRALHA AZUL II,Comum,2023,35,Nobel
2023-07-03,2,2,72,31056,F13,0F92CCE69CA2,2023-02-21,CB Frota,ESTADOS,Comum,2023,35,Nobel
2023-07-18,2,2,72,31056,F13,0F92CCE69CA2,2023-02-21,CB Frota,ESTADOS,Comum,2023,35,Nobel
2023-07-31,2,2,38,31056,F12,0F92CCE69CA2,2023-02-21,CB Frota,IGUAÇU I,Comum,2023,35,Nobel
2023-07-26,2,2,65,31056,F14,0F92CCE69CA2,2023-02-21,CB Frota,SANTA MARIA,Comum,2023,35,Nobel
2023-07-25,2,2,122,31056,F24,0F92CCE69CA2,2023-02-21,CB Frota,EUCALIPTOS II,Comum,2023,35,Nobel
2023-07-26,2,2,126,31056,F24,0F92CCE69CA2,2023-02-21,CB Frota,EUCALIPTOS II,Comum,2023,35,Nobel
2023-07-27,2,2,81,31056,F14,0F92CCE69CA2,2023-02-21,CB Frota,SANTA MARIA,Comum,2023,35,Nobel
2023-07-12,2,2,395,31056,F25,0F92CCE69CA2,2023-02-21,CB Frota,JARDIM VENEZA,Comum,2023,35,Nobel
2023-07-07,2,2,401,31056,F23,0F92CCE69CA2,2023-02-21,CB Frota,ESTADOS LL,Comum,2023,35,Nobel
2023-07-13,2,2,365,31056,F23,0F92CCE69CA2,2023-02-21,CB Frota,ESTADOS LL,Comum,2023,35,Nobel
2023-07-22,2,2,310,31056,F23,0F92CCE69CA2,2023-02-21,CB Frota,ESTADOS LL,Comum,2023,35,Nobel
2023-07-06,2,2,402,31056,F23,0F92CCE69CA2,2023-02-21,CB Frota,ESTADOS LL,Comum,2023,35,Nobel
2023-07-14,2,2,140,31056,F23,0F92CCE69CA2,2023-02-21,CB Frota,ESTADOS LL,Comum,2023,35,Nobel
2023-07-08,2,2,105,31056,F23,0F92CCE69CA2,2023-02-21,CB Frota,ESTADOS LL,Comum,2023,35,Nobel
2023-07-15,2,2,311,31056,F23,0F92CCE69CA2,2023-02-21,CB Frota,ESTADOS LL,Comum,2023,35,Nobel
2023-07-21,2,2,366,31056,F23,0F92CCE69CA2,2023-02-21,CB Frota,ESTADOS LL,Comum,2023,35,Nobel
2023-07-11,2,2,364,31056,F23,0F92CCE69CA2,2023-02-21,CB Frota,ESTADOS LL,Comum,2023,35,Nobel
2023-07-24,2,2,366,31056,F23,0F92CCE69CA2,2023-02-21,CB Frota,ESTADOS LL,Comum,2023,35,Nobel
2023-07-04,2,2,410,31056,F23,0F92CCE69CA2,2023-02-21,CB Frota,ESTADOS LL,Comum,2023,35,Nobel
2023-07-12,2,2,14,31056,F23,0F92CCE69CA2,2023-02-21,CB Frota,ESTADOS LL,Comum,2023,35,Nobel
2023-07-17,2,2,367,31056,F23,0F92CCE69CA2,2023-02-21,CB Frota,ESTADOS LL,Comum,2023,35,Nobel
2023-07-10,2,2,367,31056,F23,0F92CCE69CA2,2023-02-21,CB Frota,ESTADOS LL,Comum,2023,35,Nobel
2023-07-29,2,2,310,31056,F23,0F92CCE69CA2,2023-02-21,CB Frota,ESTADOS LL,Comum,2023,35,Nobel
2023-07-19,2,2,367,31056,F23,0F92CCE69CA2,2023-02-21,CB Frota,ESTADOS LL,Comum,2023,35,Nobel
2023-07-20,2,2,363,31056,F23,0F92CCE69CA2,2023-02-21,CB Frota,ESTADOS LL,Comum,2023,35,Nobel
2023-07-01,2,2,353,31056,F23,0F92CCE69CA2,2023-02-21,CB Frota,ESTADOS LL,Comum,2023,35,Nobel
2023-07-02,2,2,224,31056,F23,0F92CCE69CA2,2023-02-21,CB Frota,ESTADOS LL,Comum,2023,35,Nobel
2023-07-05,2,2,389,31056,F23,0F92CCE69CA2,2023-02-21,CB Frota,ESTADOS LL,Comum,2023,35,Nobel
2023-07-16,2,2,313,31056,F23,0F92CCE69CA2,2023-02-21,CB Frota,ESTADOS LL,Comum,2023,35,Nobel
2023-07-23,2,2,309,31056,F23,0F92CCE69CA2,2023-02-21,CB Frota,ESTADOS LL,Comum,2023,35,Nobel
2023-07-30,2,2,310,31056,F23,0F92CCE69CA2,2023-02-21,CB Frota,ESTADOS LL,Comum,2023,35,Nobel
2023-07-26,2,2,138,31257,F32,8A079805147A,2021-08-02,CB Frota,JARDIM BRASIL,Comum,2021,53,Nobel
2023-07-04,2,2,39,31257,F22,8A079805147A,2021-08-02,CB Frota,NAÇÕES II,Comum,2021,53,Nobel
2023-07-05,2,2,39,31257,F22,8A079805147A,2021-08-02,CB Frota,NAÇÕES II,Comum,2021,53,Nobel
2023-07-11,2,2,39,31257,F22,8A079805147A,2021-08-02,CB Frota,NAÇÕES II,Comum,2021,53,Nobel
2023-07-03,2,2,39,31257,F22,8A079805147A,2021-08-02,CB Frota,NAÇÕES II,Comum,2021,53,Nobel
2023-07-25,2,2,39,31257,F22,8A079805147A,2021-08-02,CB Frota,NAÇÕES II,Comum,2021,53,Nobel
2023-07-17,2,2,39,31257,F22,8A079805147A,2021-08-02,CB Frota,NAÇÕES II,Comum,2021,53,Nobel
2023-07-27,2,2,39,31257,F22,8A079805147A,2021-08-02,CB Frota,NAÇÕES II,Comum,2021,53,Nobel
2023-07-10,2,2,39,31257,F22,8A079805147A,2021-08-02,CB Frota,NAÇÕES II,Comum,2021,53,Nobel
2023-07-20,2,2,39,31257,F22,8A079805147A,2021-08-02,CB Frota,NAÇÕES II,Comum,2021,53,Nobel
2023-07-18,2,2,38,31257,F22,8A079805147A,2021-08-02,CB Frota,NAÇÕES II,Comum,2021,53,Nobel
2023-07-14,2,2,38,31257,F22,8A079805147A,2021-08-02,CB Frota,NAÇÕES II,Comum,2021,53,Nobel
2023-07-21,2,2,38,31257,F22,8A079805147A,2021-08-02,CB Frota,NAÇÕES II,Comum,2021,53,Nobel
2023-07-28,2,2,38,31257,F22,8A079805147A,2021-08-02,CB Frota,NAÇÕES II,Comum,2021,53,Nobel
2023-07-12,2,2,38,31257,F22,8A079805147A,2021-08-02,CB Frota,NAÇÕES II,Comum,2021,53,Nobel
2023-07-07,2,2,38,31257,F22,8A079805147A,2021-08-02,CB Frota,NAÇÕES II,Comum,2021,53,Nobel
2023-07-19,2,2,38,31257,F22,8A079805147A,2021-08-02,CB Frota,NAÇÕES II,Comum,2021,53,Nobel
2023-07-24,2,2,38,31257,F22,8A079805147A,2021-08-02,CB Frota,NAÇÕES II,Comum,2021,53,Nobel
2023-07-06,2,2,38,31257,F22,8A079805147A,2021-08-02,CB Frota,NAÇÕES II,Comum,2021,53,Nobel
2023-07-13,2,2,38,31257,F22,8A079805147A,2021-08-02,CB Frota,NAÇÕES II,Comum,2021,53,Nobel
2023-07-31,2,2,38,31257,F22,8A079805147A,2021-08-02,CB Frota,NAÇÕES II,Comum,2021,53,Nobel
2023-07-07,2,2,92,31259,F19,3D5B55DE3FAE,2021-08-02,CB Frota,SANTA TEREZINHA,Comum,2021,53,Nobel
2023-07-21,2,2,211,31259,F30,3D5B55DE3FAE,2021-08-02,CB Frota,GRALHA AZUL II,Comum,2021,53,Nobel
2023-07-03,2,2,50,31259,F16,3D5B55DE3FAE,2021-08-02,CB Frota,NAÇÕES I,Comum,2021,53,Nobel
2023-07-11,2,2,135,31259,F23,3D5B55DE3FAE,2021-08-02,CB Frota,ESTADOS LL,Comum,2021,53,Nobel
2023-07-10,2,2,77,31259,F18,3D5B55DE3FAE,2021-08-02,CB Frota,PARQUE INDUSTRIAL,Comum,2021,53,Nobel
2023-07-05,2,2,90,31259,F19,3D5B55DE3FAE,2021-08-02,CB Frota,SANTA TEREZINHA,Comum,2021,53,Nobel
2023-07-26,2,2,79,31259,F14,3D5B55DE3FAE,2021-08-02,CB Frota,SANTA MARIA,Comum,2021,53,Nobel
2023-07-04,2,2,83,31259,F30,3D5B55DE3FAE,2021-08-02,CB Frota,GRALHA AZUL II,Comum,2021,53,Nobel
2023-07-12,2,2,100,31259,F21,3D5B55DE3FAE,2021-08-02,CB Frota,IGUAÇU II,Comum,2021,53,Nobel
2023-07-17,2,2,120,31259,F24,3D5B55DE3FAE,2021-08-02,CB Frota,EUCALIPTOS II,Comum,2021,53,Nobel
2023-07-20,2,2,64,31259,F14,3D5B55DE3FAE,2021-08-02,CB Frota,SANTA MARIA,Comum,2021,53,Nobel
2023-07-14,2,2,71,31259,F13,3D5B55DE3FAE,2021-08-02,CB Frota,ESTADOS,Comum,2021,53,Nobel
2023-07-24,2,2,77,31259,F30,3D5B55DE3FAE,2021-08-02,CB Frota,GRALHA AZUL II,Comum,2021,53,Nobel
2023-07-13,2,2,69,31259,F13,3D5B55DE3FAE,2021-08-02,CB Frota,ESTADOS,Comum,2021,53,Nobel
2023-07-27,2,2,267,31259,F30,3D5B55DE3FAE,2021-08-02,CB Frota,GRALHA AZUL II,Comum,2021,53,Nobel
2023-07-18,2,2,50,31259,F16,3D5B55DE3FAE,2021-08-02,CB Frota,NAÇÕES I,Comum,2021,53,Nobel
2023-07-25,2,2,191,31259,F16,3D5B55DE3FAE,2021-08-02,CB Frota,NAÇÕES I,Comum,2021,53,Nobel
2023-07-05,2,2,250,31246,F17,F4849BCCAE17,2021-09-01,CB Frota,EUCALIPTOS,Comum,2021,52,Nobel
2023-07-03,2,2,176,31246,F17,F4849BCCAE17,2021-09-01,CB Frota,EUCALIPTOS,Comum,2021,52,Nobel
2023-07-10,2,2,81,31246,F30,F4849BCCAE17,2021-09-01,CB Frota,GRALHA AZUL II,Comum,2021,52,Nobel
2023-07-11,2,2,96,31246,F14,F4849BCCAE17,2021-09-01,CB Frota,SANTA MARIA,Comum,2021,52,Nobel
2023-07-06,2,2,306,31246,F18,F4849BCCAE17,2021-09-01,CB Frota,PARQUE INDUSTRIAL,Comum,2021,52,Nobel
2023-07-04,2,2,307,31246,F18,F4849BCCAE17,2021-09-01,CB Frota,PARQUE INDUSTRIAL,Comum,2021,52,Nobel
2023-07-13,2,2,81,31246,F15,F4849BCCAE17,2021-09-01,CB Frota,GRALHA AZUL,Comum,2021,52,Nobel
2023-07-07,2,2,307,31246,F18,F4849BCCAE17,2021-09-01,CB Frota,PARQUE INDUSTRIAL,Comum,2021,52,Nobel
2023-07-12,2,2,152,31246,F19,F4849BCCAE17,2021-09-01,CB Frota,SANTA TEREZINHA,Comum,2021,52,Nobel
2023-07-11,2,2,81,31246,F30,F4849BCCAE17,2021-09-01,CB Frota,GRALHA AZUL II,Comum,2021,52,Nobel
2023-07-21,2,2,102,31246,F16,F4849BCCAE17,2021-09-01,CB Frota,NAÇÕES I,Comum,2021,52,Nobel
2023-07-25,2,2,99,31246,F16,F4849BCCAE17,2021-09-01,CB Frota,NAÇÕES I,Comum,2021,52,Nobel
2023-07-14,2,2,59,31246,F16,F4849BCCAE17,2021-09-01,CB Frota,NAÇÕES I,Comum,2021,52,Nobel
2023-07-18,2,2,100,31246,F16,F4849BCCAE17,2021-09-01,CB Frota,NAÇÕES I,Comum,2021,52,Nobel
2023-07-19,2,2,56,31246,F16,F4849BCCAE17,2021-09-01,CB Frota,NAÇÕES I,Comum,2021,52,Nobel
2023-07-27,2,2,102,31246,F16,F4849BCCAE17,2021-09-01,CB Frota,NAÇÕES I,Comum,2021,52,Nobel
2023-07-26,2,2,101,31246,F16,F4849BCCAE17,2021-09-01,CB Frota,NAÇÕES I,Comum,2021,52,Nobel
2023-07-28,2,2,101,31246,F16,F4849BCCAE17,2021-09-01,CB Frota,NAÇÕES I,Comum,2021,52,Nobel
2023-07-17,2,2,102,31246,F16,F4849BCCAE17,2021-09-01,CB Frota,NAÇÕES I,Comum,2021,52,Nobel
2023-07-20,2,2,101,31246,F16,F4849BCCAE17,2021-09-01,CB Frota,NAÇÕES I,Comum,2021,52,Nobel
2023-07-24,2,2,103,31246,F16,F4849BCCAE17,2021-09-01,CB Frota,NAÇÕES I,Comum,2021,52,Nobel
2023-07-31,2,2,102,31246,F16,F4849BCCAE17,2021-09-01,CB Frota,NAÇÕES I,Comum,2021,52,Nobel
2023-07-18,2,2,90,31245,F19,051122B00894,2021-09-01,CB Frota,SANTA TEREZINHA,Comum,2021,52,Nobel
2023-07-19,2,2,89,31245,F19,051122B00894,2021-09-01,CB Frota,SANTA TEREZINHA,Comum,2021,52,Nobel
2023-07-26,2,2,89,31245,F19,051122B00894,2021-09-01,CB Frota,SANTA TEREZINHA,Comum,2021,52,Nobel
2023-07-27,2,2,89,31245,F19,051122B00894,2021-09-01,CB Frota,SANTA TEREZINHA,Comum,2021,52,Nobel
2023-07-20,2,2,90,31245,F19,051122B00894,2021-09-01,CB Frota,SANTA TEREZINHA,Comum,2021,52,Nobel
2023-07-22,2,2,8,31245,F19,051122B00894,2021-09-01,CB Frota,SANTA TEREZINHA,Comum,2021,52,Nobel
2023-07-31,2,2,90,31245,F19,051122B00894,2021-09-01,CB Frota,SANTA TEREZINHA,Comum,2021,52,Nobel
2023-07-13,2,2,89,31245,F19,051122B00894,2021-09-01,CB Frota,SANTA TEREZINHA,Comum,2021,52,Nobel
2023-07-14,2,2,90,31245,F19,051122B00894,2021-09-01,CB Frota,SANTA TEREZINHA,Comum,2021,52,Nobel
2023-07-28,2,2,89,31245,F19,051122B00894,2021-09-01,CB Frota,SANTA TEREZINHA,Comum,2021,52,Nobel
2023-07-17,2,2,89,31245,F19,051122B00894,2021-09-01,CB Frota,SANTA TEREZINHA,Comum,2021,52,Nobel
2023-07-24,2,2,166,31245,F22,051122B00894,2021-09-01,CB Frota,NAÇÕES II,Comum,2021,52,Nobel
2023-07-03,2,2,233,31245,F12,051122B00894,2021-09-01,CB Frota,IGUAÇU I,Comum,2021,52,Nobel
2023-07-06,2,2,247,31245,F17,051122B00894,2021-09-01,CB Frota,EUCALIPTOS,Comum,2021,52,Nobel
2023-07-24,2,2,20,31245,MD2,051122B00894,2021-09-01,CB Frota,MADRUGUEIRO II,Comum,2021,52,Nobel
2023-07-24,2,2,66,31245,F26,051122B00894,2021-09-01,CB Frota,SANTA TEREZINHA II,Comum,2021,52,Nobel
2023-07-22,2,2,85,31245,F13,051122B00894,2021-09-01,CB Frota,ESTADOS,Comum,2021,52,Nobel
2023-07-12,2,2,152,31245,F15,051122B00894,2021-09-01,CB Frota,GRALHA AZUL,Comum,2021,52,Nobel
2023-07-08,2,2,377,31245,F22,051122B00894,2021-09-01,CB Frota,NAÇÕES II,Comum,2021,52,Nobel
2023-07-01,2,2,77,31245,F14,051122B00894,2021-09-01,CB Frota,SANTA MARIA,Comum,2021,52,Nobel
2023-07-10,2,2,296,31245,F18,051122B00894,2021-09-01,CB Frota,PARQUE INDUSTRIAL,Comum,2021,52,Nobel
2023-07-21,2,2,354,31245,F30,051122B00894,2021-09-01,CB Frota,GRALHA AZUL II,Comum,2021,52,Nobel
2023-07-25,2,2,168,31245,F13,051122B00894,2021-09-01,CB Frota,ESTADOS,Comum,2021,52,Nobel
2023-07-12,2,2,118,31245,F12,051122B00894,2021-09-01,CB Frota,IGUAÇU I,Comum,2021,52,Nobel
2023-07-22,2,2,102,31245,F16,051122B00894,2021-09-01,CB Frota,NAÇÕES I,Comum,2021,52,Nobel
2023-07-07,2,2,35,31245,F25,051122B00894,2021-09-01,CB Frota,JARDIM VENEZA,Comum,2021,52,Nobel
2023-07-10,2,2,79,31247,F30,5AB3B70E8916,2021-08-19,CB Frota,GRALHA AZUL II,Comum,2021,53,Nobel
2023-07-21,2,2,158,31247,F30,5AB3B70E8916,2021-08-19,CB Frota,GRALHA AZUL II,Comum,2021,53,Nobel
2023-07-28,2,2,157,31247,F30,5AB3B70E8916,2021-08-19,CB Frota,GRALHA AZUL II,Comum,2021,53,Nobel
2023-07-14,2,2,158,31247,F30,5AB3B70E8916,2021-08-19,CB Frota,GRALHA AZUL II,Comum,2021,53,Nobel
2023-07-27,2,2,158,31247,F30,5AB3B70E8916,2021-08-19,CB Frota,GRALHA AZUL II,Comum,2021,53,Nobel
2023-07-18,2,2,159,31247,F30,5AB3B70E8916,2021-08-19,CB Frota,GRALHA AZUL II,Comum,2021,53,Nobel
2023-07-17,2,2,158,31247,F30,5AB3B70E8916,2021-08-19,CB Frota,GRALHA AZUL II,Comum,2021,53,Nobel
2023-07-31,2,2,159,31247,F30,5AB3B70E8916,2021-08-19,CB Frota,GRALHA AZUL II,Comum,2021,53,Nobel
2023-07-24,2,2,140,31247,F30,5AB3B70E8916,2021-08-19,CB Frota,GRALHA AZUL II,Comum,2021,53,Nobel
2023-07-08,2,2,79,31247,F30,5AB3B70E8916,2021-08-19,CB Frota,GRALHA AZUL II,Comum,2021,53,Nobel
2023-07-26,2,2,158,31247,F30,5AB3B70E8916,2021-08-19,CB Frota,GRALHA AZUL II,Comum,2021,53,Nobel
2023-07-19,2,2,158,31247,F30,5AB3B70E8916,2021-08-19,CB Frota,GRALHA AZUL II,Comum,2021,53,Nobel
2023-07-04,2,2,126,31247,F26,5AB3B70E8916,2021-08-19,CB Frota,SANTA TEREZINHA II,Comum,2021,53,Nobel
2023-07-05,2,2,111,31247,F18,5AB3B70E8916,2021-08-19,CB Frota,PARQUE INDUSTRIAL,Comum,2021,53,Nobel
2023-07-06,2,2,158,31247,F23,5AB3B70E8916,2021-08-19,CB Frota,ESTADOS LL,Comum,2021,53,Nobel
2023-07-13,2,2,72,31247,F13,5AB3B70E8916,2021-08-19,CB Frota,ESTADOS,Comum,2021,53,Nobel
2023-07-04,2,2,18,31247,MD3,5AB3B70E8916,2021-08-19,CB Frota,MADRUGUEIRO III,Comum,2021,53,Nobel
2023-07-25,2,2,237,31247,F12,5AB3B70E8916,2021-08-19,CB Frota,IGUAÇU I,Comum,2021,53,Nobel
2023-07-03,2,2,128,31247,F23,5AB3B70E8916,2021-08-19,CB Frota,ESTADOS LL,Comum,2021,53,Nobel
